ID;Ano;Sexo;Cooper_Dist;Cooper_Nota
1059;1;M;3347;16,62
1060;1;M;3348;16,64
1061;1;M;3349;16,66
1062;1;M;3350;16,68
1063;1;M;3351;16,69
1064;1;M;3352;16,7
1065;1;M;3353;16,71
1066;1;M;3354;16,72
1067;1;M;3355;16,73
1068;1;M;3356;16,74
1069;1;M;3357;16,75
1070;1;M;3358;16,76
1071;1;M;3359;16,77
1072;1;M;3360;16,78
1073;1;M;3361;16,79
1074;1;M;3362;16,8
1075;1;M;3363;16,81
1076;1;M;3364;16,82
1077;1;M;3365;16,84
1078;1;M;3366;16,86
1079;1;M;3367;16,88
1080;1;M;3368;16,89
1081;1;M;3369;16,9
1082;1;M;3370;16,91
1083;1;M;3371;16,92
1084;1;M;3372;16,93
1085;1;M;3373;16,94
1086;1;M;3374;16,96
1087;1;M;3375;16,98
1088;1;M;3376;16,99
1089;1;M;3377;17
1090;1;M;3378;17,01
1091;1;M;3379;17,02
1092;1;M;3380;17,04
1093;1;M;3381;17,06
1094;1;M;3382;17,08
1095;1;M;3383;17,09
1096;1;M;3384;17,1
1097;1;M;3385;17,11
1098;1;M;3386;17,12
1099;1;M;3387;17,13
1100;1;M;3388;17,14
1101;1;M;3389;17,16
1102;1;M;3390;17,18
1103;1;M;3391;17,19
1104;1;M;3392;17,2
1105;1;M;3393;17,21
1106;1;M;3394;17,22
1107;1;M;3395;17,24
1108;1;M;3396;17,26
1109;1;M;3397;17,28
1110;1;M;3398;17,29
1111;1;M;3399;17,3
1112;1;M;3400;17,31
1113;1;M;3401;17,32
1114;1;M;3402;17,33
1115;1;M;3403;17,34
1116;1;M;3404;17,36
1117;1;M;3405;17,38
1118;1;M;3406;17,4
1119;1;M;3407;17,42
1120;1;M;3408;17,44
1121;1;M;3409;17,46
1122;1;M;3410;17,48
1123;1;M;3411;17,49
1124;1;M;3412;17,5
1125;1;M;3413;17,51
1126;1;M;3414;17,52
1127;1;M;3415;17,53
1128;1;M;3416;17,54
1129;1;M;3417;17,55
1130;1;M;3418;17,56
1131;1;M;3419;17,57
1132;1;M;3420;17,58
1133;1;M;3421;17,6
1134;1;M;3422;17,62
1135;1;M;3423;17,64
1136;1;M;3424;17,66
1137;1;M;3425;17,68
1138;1;M;3426;17,69
1139;1;M;3427;17,7
1140;1;M;3428;17,71
1141;1;M;3429;17,72
1142;1;M;3430;17,73
1143;1;M;3431;17,74
1144;1;M;3432;17,75
1145;1;M;3433;17,76
1146;1;M;3434;17,78
1147;1;M;3435;17,79
1148;1;M;3436;17,8
1149;1;M;3437;17,82
1150;1;M;3438;17,84
1151;1;M;3439;17,86
1152;1;M;3440;17,88
1153;1;M;3441;17,89
1154;1;M;3442;17,9
1155;1;M;3443;17,92
1156;1;M;3444;17,94
1157;1;M;3445;17,96
1158;1;M;3446;17,98
1159;1;M;3447;17,99
1160;1;M;3448;18
1161;1;M;3449;18,01
1162;1;M;3450;18,02
1163;1;M;3451;18,03
1164;1;M;3452;18,04
1165;1;M;3453;18,05
1166;1;M;3454;18,06
1167;1;M;3455;18,08
1168;1;M;3456;18,1
1169;1;M;3457;18,12
1170;1;M;3458;18,14
1171;1;M;3459;18,16
1172;1;M;3460;18,18
1173;1;M;3461;18,19
1174;1;M;3462;18,2
1175;1;M;3463;18,21
1176;1;M;3464;18,22
1177;1;M;3465;18,23
1178;1;M;3466;18,24
1179;1;M;3467;18,26
1180;1;M;3468;18,28
1181;1;M;3469;18,29
1182;1;M;3470;18,3
1183;1;M;3471;18,31
1184;1;M;3472;18,32
1185;1;M;3473;18,34
1186;1;M;3474;18,36
1187;1;M;3475;18,38
1188;1;M;3476;18,4
1189;1;M;3477;18,42
1190;1;M;3478;18,44
1191;1;M;3479;18,46
1192;1;M;3480;18,48
1193;1;M;3481;18,49
1194;1;M;3482;18,5
1195;1;M;3483;18,51
1196;1;M;3484;18,52
1197;1;M;3485;18,53
1198;1;M;3486;18,54
1199;1;M;3487;18,55
1200;1;M;3488;18,56
1201;1;M;3489;18,57
1202;1;M;3490;18,58
1203;1;M;3491;18,6
1204;1;M;3492;18,62
1205;1;M;3493;18,64
1206;1;M;3494;18,66
1207;1;M;3495;18,68
1208;1;M;3496;18,7
1209;1;M;3497;18,72
1210;1;M;3498;18,74
1211;1;M;3499;18,76
1212;1;M;3500;18,78
1213;1;M;3501;18,79
1214;1;M;3502;18,8
1215;1;M;3503;18,81
1216;1;M;3504;18,82
1217;1;M;3505;18,83
1218;1;M;3506;18,84
1219;1;M;3507;18,85
1220;1;M;3508;18,86
1221;1;M;3509;18,87
1222;1;M;3510;18,88
1223;1;M;3511;18,9
1224;1;M;3512;18,92
1225;1;M;3513;18,94
1226;1;M;3514;18,96
1227;1;M;3515;18,98
1228;1;M;3516;19
1229;1;M;3517;19,02
1230;1;M;3518;19,04
1231;1;M;3519;19,06
1232;1;M;3520;19,08
1233;1;M;3521;19,09
1234;1;M;3522;19,1
1235;1;M;3523;19,11
1236;1;M;3524;19,12
1237;1;M;3525;19,13
1238;1;M;3526;19,14
1239;1;M;3527;19,16
1240;1;M;3528;19,18
1241;1;M;3529;19,19
1242;1;M;3530;19,2
1243;1;M;3531;19,21
1244;1;M;3532;19,22
1245;1;M;3533;19,24
1246;1;M;3534;19,26
1247;1;M;3535;19,28
1248;1;M;3536;19,3
1249;1;M;3537;19,32
1250;1;M;3538;19,34
1251;1;M;3539;19,36
1252;1;M;3540;19,38
1253;1;M;3541;19,4
1254;1;M;3542;19,42
1255;1;M;3543;19,44
1256;1;M;3544;19,46
1257;1;M;3545;19,48
1258;1;M;3546;19,5
1259;1;M;3547;19,52
1260;1;M;3548;19,53
1261;1;M;3549;19,54
1262;1;M;3550;19,55
1263;1;M;3551;19,56
1264;1;M;3552;19,57
1265;1;M;3553;19,58
1266;1;M;3554;19,59
1267;1;M;3555;19,6
1268;1;M;3556;19,61
1269;1;M;3557;19,62
1270;1;M;3558;19,64
1271;1;M;3559;19,66
1272;1;M;3560;19,68
1273;1;M;3561;19,7
1274;1;M;3562;19,72
1275;1;M;3563;19,74
1276;1;M;3564;19,76
1277;1;M;3565;19,78
1278;1;M;3566;19,8
1279;1;M;3567;19,82
1280;1;M;3568;19,84
1281;1;M;3569;19,86
1282;1;M;3570;19,88
1283;1;M;3571;19,89
1284;1;M;3572;19,9
1285;1;M;3573;19,92
1286;1;M;3574;19,94
1287;1;M;3575;19,96
1288;1;M;3576;19,98
1289;1;M;3577;20
1290;1;F;2119;0
1291;1;F;2120;1,18
1292;1;F;2121;1,23
1293;1;F;2122;1,28
1294;1;F;2123;1,33
1295;1;F;2124;1,38
1296;1;F;2125;1,43
1297;1;F;2126;1,48
1298;1;F;2127;1,53
1299;1;F;2128;1,58
1300;1;F;2129;1,63
1301;1;F;2130;1,68
1302;1;F;2131;1,73
1303;1;F;2132;1,78
1304;1;F;2133;1,83
1305;1;F;2134;1,88
1306;1;F;2135;1,93
1307;1;F;2136;1,98
1308;1;F;2137;2,03
1309;1;F;2138;2,08
1310;1;F;2139;2,13
1311;1;F;2140;2,18
1312;1;F;2141;2,23
1313;1;F;2142;2,28
1314;1;F;2143;2,33
1315;1;F;2144;2,38
1316;1;F;2145;2,43
1317;1;F;2146;2,48
1318;1;F;2147;2,53
1319;1;F;2148;2,58
1320;1;F;2149;2,63
1321;1;F;2150;2,68
1322;1;F;2151;2,73
1323;1;F;2152;2,78
1324;1;F;2153;2,83
1325;1;F;2154;2,88
1326;1;F;2155;2,93
1327;1;F;2156;2,98
1328;1;F;2157;3,04
1329;1;F;2158;3,08
1330;1;F;2159;3,13
1331;1;F;2160;3,18
1332;1;F;2161;3,23
1333;1;F;2162;3,28
1334;1;F;2163;3,33
1335;1;F;2164;3,47
1336;1;F;2165;3,43
1337;1;F;2166;3,48
1338;1;F;2167;3,53
1339;1;F;2168;3,58
1340;1;F;2169;3,63
1341;1;F;2170;3,68
1342;1;F;2171;3,73
1343;1;F;2172;3,78
1344;1;F;2173;3,83
1345;1;F;2174;3,88
1346;1;F;2175;3,93
1347;1;F;2176;3,98
1348;1;F;2177;4,03
1349;1;F;2178;4,08
1350;1;F;2179;4,13
1351;1;F;2180;4,18
1352;1;F;2181;4,18
1353;1;F;2182;4,23
1354;1;F;2183;4,28
1355;1;F;2184;4,33
1356;1;F;2185;4,38
1357;1;F;2186;4,43
1358;1;F;2187;4,48
1359;1;F;2188;4,53
1360;1;F;2189;4,58
1361;1;F;2190;4,63
1362;1;F;2191;4,68
1363;1;F;2192;4,73
1364;1;F;2193;4,78
1365;1;F;2194;4,83
1366;1;F;2195;4,88
1367;1;F;2196;4,93
1368;1;F;2197;4,98
1369;1;F;2198;5,03
1370;1;F;2199;5,08
1371;1;F;2200;5,13
1372;1;F;2201;5,18
1373;1;F;2202;5,23
1374;1;F;2203;5,28
1375;1;F;2204;5,33
1376;1;F;2205;5,38
1377;1;F;2206;5,43
1378;1;F;2207;5,48
1379;1;F;2208;5,53
1380;1;F;2209;5,58
1381;1;F;2210;5,63
1382;1;F;2211;5,68
1383;1;F;2212;5,73
1384;1;F;2213;5,78
1385;1;F;2214;5,83
1386;1;F;2215;5,88
1387;1;F;2216;5,93
1388;1;F;2217;5,98
1389;1;F;2218;6,03
1390;1;F;2219;6,08
1391;1;F;2220;6,13
1392;1;F;2221;6,18
1393;1;F;2222;6,23
1394;1;F;2223;6,28
1395;1;F;2224;6,33
1396;1;F;2225;6,38
1397;1;F;2226;6,43
1398;1;F;2227;6,48
1399;1;F;2228;6,53
1400;1;F;2229;6,58
1401;1;F;2230;6,63
1402;1;F;2231;6,68
1403;1;F;2232;6,73
1404;1;F;2233;6,78
1405;1;F;2234;6,83
1406;1;F;2235;6,88
1407;1;F;2236;6,93
1408;1;F;2237;6,98
1409;1;F;2238;7,03
1410;1;F;2239;7,08
1411;1;F;2240;7,13
1412;1;F;2241;7,18
1413;1;F;2242;7,23
1414;1;F;2243;7,28
1415;1;F;2244;7,33
1416;1;F;2245;7,38
1417;1;F;2246;7,43
1418;1;F;2247;7,48
1419;1;F;2248;7,53
1420;1;F;2249;7,58
1421;1;F;2250;7,63
1422;1;F;2251;7,68
1423;1;F;2252;7,73
1424;1;F;2253;7,78
1425;1;F;2254;7,83
1426;1;F;2255;7,88
1427;1;F;2256;7,93
1428;1;F;2257;7,98
1429;1;F;2258;8,03
1430;1;F;2259;8,08
1431;1;F;2260;8,13
1432;1;F;2261;8,18
1433;1;F;2262;8,23
1434;1;F;2263;8,28
1435;1;F;2264;8,33
1436;1;F;2265;8,38
1437;1;F;2266;8,43
1438;1;F;2267;8,48
1439;1;F;2268;8,53
1440;1;F;2269;8,58
1441;1;F;2270;8,63
1442;1;F;2271;8,68
1443;1;F;2272;8,73
1444;1;F;2273;8,78
1445;1;F;2274;8,83
1446;1;F;2275;8,88
1447;1;F;2276;8,93
1448;1;F;2277;8,98
1449;1;F;2278;9,03
1450;1;F;2279;9,08
1451;1;F;2280;9,13
1452;1;F;2281;9,18
1453;1;F;2282;9,23
1454;1;F;2283;9,28
1455;1;F;2284;9,33
1456;1;F;2285;9,38
1457;1;F;2286;9,43
1458;1;F;2287;9,48
1459;1;F;2288;9,53
1460;1;F;2289;9,58
1461;1;F;2290;9,63
1462;1;F;2291;9,68
1463;1;F;2292;9,73
1464;1;F;2293;9,78
1465;1;F;2294;9,83
1466;1;F;2295;9,88
1467;1;F;2296;9,93
1468;1;F;2297;9,98
1469;1;F;2298;10,03
1470;1;F;2299;10,08
1471;1;F;2300;10,13
1472;1;F;2301;10,18
1473;1;F;2302;10,19
1474;1;F;2303;10,19
1475;1;F;2304;10,2
1476;1;F;2305;10,21
1477;1;F;2306;10,22
1478;1;F;2307;10,23
1479;1;F;2308;10,24
1480;1;F;2309;10,25
1481;1;F;2310;10,26
1482;1;F;2311;10,27
1483;1;F;2312;10,28
1484;1;F;2313;10,28
1485;1;F;2314;10,29
1486;1;F;2315;10,29
1487;1;F;2316;10,3
1488;1;F;2317;10,31
1489;1;F;2318;10,32
1490;1;F;2319;10,33
1491;1;F;2320;10,34
1492;1;F;2321;10,35
1493;1;F;2322;10,36
1494;1;F;2323;10,37
1495;1;F;2324;10,38
1496;1;F;2325;10,38
1497;1;F;2326;10,39
1498;1;F;2327;10,39
1499;1;F;2328;10,4
1500;1;F;2329;10,41
1501;1;F;2330;10,42
1502;1;F;2331;10,43
1503;1;F;2332;10,44
1504;1;F;2333;10,45
1505;1;F;2334;10,46
1506;1;F;2335;10,47
1507;1;F;2336;10,48
1508;1;F;2337;10,48
1509;1;F;2338;10,49
1510;1;F;2339;10,49
1511;1;F;2340;10,5
1512;1;F;2341;10,51
1513;1;F;2342;10,52
1514;1;F;2343;10,53
1515;1;F;2344;10,54
1516;1;F;2345;10,55
1517;1;F;2346;10,56
1518;1;F;2347;10,57
1519;1;F;2348;10,58
1520;1;F;2349;10,58
1521;1;F;2350;10,59
1522;1;F;2351;10,59
1523;1;F;2352;10,6
1524;1;F;2353;10,6
1525;1;F;2354;10,61
1526;1;F;2355;10,61
1527;1;F;2356;10,62
1528;1;F;2357;10,63
1529;1;F;2358;10,64
1530;1;F;2359;10,65
1531;1;F;2360;10,66
1532;1;F;2361;10,67
1533;1;F;2362;10,68
1534;1;F;2363;10,68
1535;1;F;2364;10,69
1536;1;F;2365;10,7
1537;1;F;2366;10,71
1538;1;F;2367;10,72
1539;1;F;2368;10,73
1540;1;F;2369;10,74
1541;1;F;2370;10,75
1542;1;F;2371;10,76
1543;1;F;2372;10,77
1544;1;F;2373;10,78
1545;1;F;2374;10,78
1546;1;F;2375;10,79
1547;1;F;2376;10,8
1548;1;F;2377;10,81
1549;1;F;2378;10,82
1550;1;F;2379;10,83
1551;1;F;2380;10,84
1552;1;F;2381;10,85
1553;1;F;2382;10,86
1554;1;F;2383;10,87
1555;1;F;2384;10,88
1556;1;F;2385;10,88
1557;1;F;2386;10,89
1558;1;F;2387;10,9
1559;1;F;2388;10,91
1560;1;F;2389;10,92
1561;1;F;2390;10,93
1562;1;F;2391;10,94
1563;1;F;2392;10,95
1564;1;F;2393;10,96
1565;1;F;2394;10,97
1566;1;F;2395;10,98
1567;1;F;2396;10,98
1568;1;F;2397;10,99
1569;1;F;2398;11
1570;1;F;2399;11,01
1571;1;F;2400;11,02
1572;1;F;2401;11,03
1573;1;F;2402;11,04
1574;1;F;2403;11,05
1575;1;F;2404;11,06
1576;1;F;2405;11,07
1577;1;F;2406;11,08
1578;1;F;2407;11,09
1579;1;F;2408;11,1
1580;1;F;2409;11,11
1581;1;F;2410;11,12
1582;1;F;2411;11,13
1583;1;F;2412;11,14
1584;1;F;2413;11,15
1585;1;F;2414;11,16
1586;1;F;2415;11,17
1587;1;F;2416;11,18
1588;1;F;2417;11,18
1589;1;F;2418;11,19
1590;1;F;2419;11,2
1591;1;F;2420;11,21
1592;1;F;2421;11,22
1593;1;F;2422;11,23
1594;1;F;2423;11,24
1595;1;F;2424;11,25
1596;1;F;2425;11,26
1597;1;F;2426;11,27
1598;1;F;2427;11,28
1599;1;F;2428;11,29
1600;1;F;2429;11,3
1601;1;F;2430;11,31
1602;1;F;2431;11,32
1603;1;F;2432;11,33
1604;1;F;2433;11,34
1605;1;F;2434;11,35
1606;1;F;2435;11,36
1607;1;F;2436;11,37
1608;1;F;2437;11,38
1609;1;F;2438;11,38
1610;1;F;2439;11,39
1611;1;F;2440;11,4
1612;1;F;2441;11,41
1613;1;F;2442;11,42
1614;1;F;2443;11,43
1615;1;F;2444;11,44
1616;1;F;2445;11,45
1617;1;F;2446;11,46
1618;1;F;2447;11,47
1619;1;F;2448;11,48
1620;1;F;2449;11,49
1621;1;F;2450;11,5
1622;1;F;2451;11,51
1623;1;F;2452;11,52
1624;1;F;2453;11,53
1625;1;F;2454;11,54
1626;1;F;2455;11,55
1627;1;F;2456;11,56
1628;1;F;2457;11,57
1629;1;F;2458;11,58
1630;1;F;2459;11,59
1631;1;F;2460;11,6
1632;1;F;2461;11,61
1633;1;F;2462;11,62
1634;1;F;2463;11,63
1635;1;F;2464;11,64
1636;1;F;2465;11,65
1637;1;F;2466;11,66
1638;1;F;2467;11,67
1639;1;F;2468;11,68
1640;1;F;2469;11,69
1641;1;F;2470;11,7
1642;1;F;2471;11,71
1643;1;F;2472;11,72
1644;1;F;2473;11,73
1645;1;F;2474;11,74
1646;1;F;2475;11,75
1647;1;F;2476;11,76
1648;1;F;2477;11,77
1649;1;F;2478;11,78
1650;1;F;2479;11,79
1651;1;F;2480;11,8
1652;1;F;2481;11,81
1653;1;F;2482;11,82
1654;1;F;2483;11,83
1655;1;F;2484;11,84
1656;1;F;2485;11,85
1657;1;F;2486;11,86
1658;1;F;2487;11,87
1659;1;F;2488;11,88
1660;1;F;2489;11,89
1661;1;F;2490;11,9
1662;1;F;2491;11,91
1663;1;F;2492;11,92
1664;1;F;2493;11,93
1665;1;F;2494;11,94
1666;1;F;2495;11,95
1667;1;F;2496;11,96
1668;1;F;2497;11,97
1669;1;F;2498;11,98
1670;1;F;2499;11,99
1671;1;F;2500;12
1672;1;F;2501;12,01
1673;1;F;2502;12,02
1674;1;F;2503;12,03
1675;1;F;2504;12,04
1676;1;F;2505;12,05
1677;1;F;2506;12,06
1678;1;F;2507;12,07
1679;1;F;2508;12,08
1680;1;F;2509;12,09
1681;1;F;2510;12,1
1682;1;F;2511;12,11
1683;1;F;2512;12,12
1684;1;F;2513;12,13
1685;1;F;2514;12,14
1686;1;F;2515;12,16
1687;1;F;2516;12,18
1688;1;F;2517;12,19
1689;1;F;2518;12,2
1690;1;F;2519;12,21
1691;1;F;2520;12,22
1692;1;F;2521;12,23
1693;1;F;2522;12,24
1694;1;F;2523;12,25
1695;1;F;2524;12,26
1696;1;F;2525;12,27
1697;1;F;2526;12,28
1698;1;F;2527;12,29
1699;1;F;2528;12,3
1700;1;F;2529;12,31
1701;1;F;2530;12,32
1702;1;F;2531;12,33
1703;1;F;2532;12,34
1704;1;F;2533;12,36
1705;1;F;2534;12,38
1706;1;F;2535;12,39
1707;1;F;2536;12,4
1708;1;F;2537;12,41
1709;1;F;2538;12,42
1710;1;F;2539;12,43
1711;1;F;2540;12,44
1712;1;F;2541;12,45
1713;1;F;2542;12,46
1714;1;F;2543;12,47
1715;1;F;2544;12,48
1716;1;F;2545;12,49
1717;1;F;2546;12,5
1718;1;F;2547;12,51
1719;1;F;2548;12,52
1720;1;F;2549;12,53
1721;1;F;2550;12,54
1722;1;F;2551;12,56
1723;1;F;2552;12,58
1724;1;F;2553;12,59
1725;1;F;2554;12,6
1726;1;F;2555;12,61
1727;1;F;2556;12,62
1728;1;F;2557;12,63
1729;1;F;2558;12,64
1730;1;F;2559;12,65
1731;1;F;2560;12,66
1732;1;F;2561;12,67
1733;1;F;2562;12,68
1734;1;F;2563;12,69
1735;1;F;2564;12,7
1736;1;F;2565;12,71
1737;1;F;2566;12,72
1738;1;F;2567;12,73
1739;1;F;2568;12,74
1740;1;F;2569;12,76
1741;1;F;2570;12,78
1742;1;F;2571;12,79
1743;1;F;2572;12,8
1744;1;F;2573;12,81
1745;1;F;2574;12,82
1746;1;F;2575;12,83
1747;1;F;2576;12,84
1748;1;F;2577;12,85
1749;1;F;2578;12,86
1750;1;F;2579;12,87
1751;1;F;2580;12,88
1752;1;F;2581;12,89
1753;1;F;2582;12,9
1754;1;F;2583;12,91
1755;1;F;2584;12,92
1756;1;F;2585;12,93
1757;1;F;2586;12,94
1758;1;F;2587;12,96
1759;1;F;2588;12,98
1760;1;F;2589;12,99
1761;1;F;2590;13
1762;1;F;2591;13,01
1763;1;F;2592;13,02
1764;1;F;2593;13,03
1765;1;F;2594;13,04
1766;1;F;2595;13,05
1767;1;F;2596;13,06
1768;1;F;2597;13,07
1769;1;F;2598;13,08
1770;1;F;2599;13,09
1771;1;F;2600;13,1
1772;1;F;2601;13,11
1773;1;F;2602;13,12
1774;1;F;2603;13,13
1775;1;F;2604;13,14
1776;1;F;2605;13,16
1777;1;F;2606;13,18
1778;1;F;2607;13,19
1779;1;F;2608;13,2
1780;1;F;2609;13,21
1781;1;F;2610;13,22
1782;1;F;2611;13,24
1783;1;F;2612;13,26
1784;1;F;2613;13,28
1785;1;F;2614;13,29
1786;1;F;2615;13,3
1787;1;F;2616;13,31
1788;1;F;2617;13,32
1789;1;F;2618;13,33
1790;1;F;2619;13,34
1791;1;F;2620;13,35
1792;1;F;2621;13,36
1793;1;F;2622;13,37
1794;1;F;2623;13,38
1795;1;F;2624;13,39
1796;1;F;2625;13,4
1797;1;F;2626;13,41
1798;1;F;2627;13,42
1799;1;F;2628;13,44
1800;1;F;2629;13,46
1801;1;F;2630;13,48
1802;1;F;2631;13,49
1803;1;F;2632;13,5
1804;1;F;2633;13,51
1805;1;F;2634;13,52
1806;1;F;2635;13,54
1807;1;F;2636;13,56
1808;1;F;2637;13,58
1809;1;F;2638;13,59
1810;1;F;2639;13,6
1811;1;F;2640;13,61
1812;1;F;2641;13,62
1813;1;F;2642;13,63
1814;1;F;2643;13,64
1815;1;F;2644;13,65
1816;1;F;2645;13,66
1817;1;F;2646;13,67
1818;1;F;2647;13,68
1819;1;F;2648;13,69
1820;1;F;2649;13,7
1821;1;F;2650;13,71
1822;1;F;2651;13,72
1823;1;F;2652;13,74
1824;1;F;2653;13,76
1825;1;F;2654;13,78
1826;1;F;2655;13,79
1827;1;F;2656;13,8
1828;1;F;2657;13,81
1829;1;F;2658;13,82
1830;1;F;2659;13,84
1831;1;F;2660;13,86
1832;1;F;2661;13,88
1833;1;F;2662;13,89
1834;1;F;2663;13,9
1835;1;F;2664;13,91
1836;1;F;2665;13,92
1837;1;F;2666;13,93
1838;1;F;2667;13,94
1839;1;F;2668;13,95
1840;1;F;2669;13,96
1841;1;F;2670;13,97
1842;1;F;2671;13,98
1843;1;F;2672;13,99
1844;1;F;2673;14
1845;1;F;2674;14,01
1846;1;F;2675;14,02
1847;1;F;2676;14,04
1848;1;F;2677;14,06
1849;1;F;2678;14,08
1850;1;F;2679;14,09
1851;1;F;2680;14,1
1852;1;F;2681;14,12
1853;1;F;2682;14,14
1854;1;F;2683;14,16
1855;1;F;2684;14,18
1856;1;F;2685;14,19
1857;1;F;2686;14,2
1858;1;F;2687;14,21
1859;1;F;2688;14,22
1860;1;F;2689;14,24
1861;1;F;2690;14,26
1862;1;F;2691;14,28
1863;1;F;2692;14,29
1864;1;F;2693;14,3
1865;1;F;2694;14,31
1866;1;F;2695;14,32
1867;1;F;2696;14,33
1868;1;F;2697;14,34
1869;1;F;2698;14,35
1870;1;F;2699;14,36
1871;1;F;2700;14,37
1872;1;F;2701;14,38
1873;1;F;2702;14,39
1874;1;F;2703;14,4
1875;1;F;2704;14,41
1876;1;F;2705;14,42
1877;1;F;2706;14,44
1878;1;F;2707;14,46
1879;1;F;2708;14,48
1880;1;F;2709;14,49
1881;1;F;2710;14,5
1882;1;F;2711;14,52
1883;1;F;2712;14,54
1884;1;F;2713;14,56
1885;1;F;2714;14,58
1886;1;F;2715;14,59
1887;1;F;2716;14,6
1888;1;F;2717;14,62
1889;1;F;2718;14,64
1890;1;F;2719;14,66
1891;1;F;2720;14,68
1892;1;F;2721;14,69
1893;1;F;2722;14,7
1894;1;F;2723;14,71
1895;1;F;2724;14,72
1896;1;F;2725;14,73
1897;1;F;2726;14,74
1898;1;F;2727;14,75
1899;1;F;2728;14,76
1900;1;F;2729;14,78
1901;1;F;2730;14,79
1902;1;F;2731;14,8
1903;1;F;2732;14,81
1904;1;F;2733;14,82
1905;1;F;2734;14,83
1906;1;F;2735;14,84
1907;1;F;2736;14,86
1908;1;F;2737;14,88
1909;1;F;2738;14,89
1910;1;F;2739;14,9
1911;1;F;2740;14,91
1912;1;F;2741;14,92
1913;1;F;2742;14,94
1914;1;F;2743;14,96
1915;1;F;2744;14,98
1916;1;F;2745;14,99
1917;1;F;2746;15
1918;1;F;2747;15,02
1919;1;F;2748;15,04
1920;1;F;2749;15,06
1921;1;F;2750;15,08
1922;1;F;2751;15,09
1923;1;F;2752;15,1
1924;1;F;2753;15,12
1925;1;F;2754;15,14
1926;1;F;2755;15,16
1927;1;F;2756;15,18
1928;1;F;2757;15,19
1929;1;F;2758;15,2
1930;1;F;2759;15,22
1931;1;F;2760;15,24
1932;1;F;2761;15,26
1933;1;F;2762;15,28
1934;1;F;2763;15,29
1935;1;F;2764;15,3
1936;1;F;2765;15,31
1937;1;F;2766;15,32
1938;1;F;2767;15,34
1939;1;F;2768;15,36
1940;1;F;2769;15,38
1941;1;F;2770;15,39
1942;1;F;2771;15,4
1943;1;F;2772;15,41
1944;1;F;2773;15,42
1945;1;F;2774;15,43
1946;1;F;2775;15,44
1947;1;F;2776;15,46
1948;1;F;2777;15,48
1949;1;F;2778;15,49
1950;1;F;2779;15,5
1951;1;F;2780;15,51
1952;1;F;2781;15,52
1953;1;F;2782;15,53
1954;1;F;2783;15,54
1955;1;F;2784;15,56
1956;1;F;2785;15,58
1957;1;F;2786;15,59
1958;1;F;2787;15,6
1959;1;F;2788;15,61
1960;1;F;2789;15,62
1961;1;F;2790;15,64
1962;1;F;2791;15,66
1963;1;F;2792;15,68
1964;1;F;2793;15,69
1965;1;F;2794;15,7
1966;1;F;2795;15,72
1967;1;F;2796;15,74
1968;1;F;2797;15,76
1969;1;F;2798;15,78
1970;1;F;2799;15,79
1971;1;F;2800;15,8
1972;1;F;2801;15,82
1973;1;F;2802;15,84
1974;1;F;2803;15,86
1975;1;F;2804;15,88
1976;1;F;2805;15,89
1977;1;F;2806;15,9
1978;1;F;2807;15,92
1979;1;F;2808;15,94
1980;1;F;2809;15,96
1981;1;F;2810;15,98
1982;1;F;2811;15,99
1983;1;F;2812;16
1984;1;F;2813;16,02
1985;1;F;2814;16,04
1986;1;F;2815;16,06
1987;1;F;2816;16,08
1988;1;F;2817;16,09
1989;1;F;2818;16,1
1990;1;F;2819;16,12
1991;1;F;2820;16,14
1992;1;F;2821;16,16
1993;1;F;2822;16,18
1994;1;F;2823;16,19
1995;1;F;2824;16,2
1996;1;F;2825;16,22
1997;1;F;2826;16,24
1998;1;F;2827;16,26
1999;1;F;2828;16,28
2000;1;F;2829;16,29
2001;1;F;2830;16,3
2002;1;F;2831;16,32
2003;1;F;2832;16,34
2004;1;F;2833;16,36
2005;1;F;2834;16,38
2006;1;F;2835;16,39
2007;1;F;2836;16,4
2008;1;F;2837;16,42
2009;1;F;2838;16,44
2010;1;F;2839;16,46
2011;1;F;2840;16,48
2012;1;F;2841;16,49
2013;1;F;2842;16,5
2014;1;F;2843;16,52
2015;1;F;2844;16,54
2016;1;F;2845;16,56
2017;1;F;2846;16,58
2018;1;F;2847;16,59
2019;1;F;2848;16,6
2020;1;F;2849;16,62
2021;1;F;2850;16,64
2022;1;F;2851;16,66
2023;1;F;2852;16,68
2024;1;F;2853;16,69
2025;1;F;2854;16,7
2026;1;F;2855;16,72
2027;1;F;2856;16,74
2028;1;F;2857;16,76
2029;1;F;2858;16,78
2030;1;F;2859;16,79
2031;1;F;2860;16,8
2032;1;F;2861;16,82
2033;1;F;2862;16,84
2034;1;F;2863;16,86
2035;1;F;2864;16,88
2036;1;F;2865;16,89
2037;1;F;2866;16,9
2038;1;F;2867;16,92
2039;1;F;2868;16,94
2040;1;F;2869;16,96
2041;1;F;2870;16,98
2042;1;F;2871;16,99
2043;1;F;2872;17
2044;1;F;2873;17,02
2045;1;F;2874;17,04
2046;1;F;2875;17,06
2047;1;F;2876;17,08
2048;1;F;2877;17,09
2049;1;F;2878;17,1
2050;1;F;2879;17,12
2051;1;F;2880;17,14
2052;1;F;2881;17,16
2053;1;F;2882;17,18
2054;1;F;2883;17,19
2055;1;F;2884;17,2
2056;1;F;2885;17,22
2057;1;F;2886;17,24
